  0%|          | 0/6057 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                    
{'loss': 0.7171, 'grad_norm': 29.22455596923828, 'learning_rate': 2.3778071334214e-09, 'rewards/chosen': -0.03507232666015625, 'rewards/rejected': 0.002278614090755582, 'rewards/accuracies': 0.23333334922790527, 'rewards/margins': -0.03743400424718857, 'logps/chosen': -452.70001220703125, 'logps/rejected': -295.95001220703125, 'logits/chosen': -6.121874809265137, 'logits/rejected': -6.237500190734863, 'epoch': 0.0}
{'loss': 0.7043, 'grad_norm': 229.0615997314453, 'learning_rate': 5.019815059445178e-09, 'rewards/chosen': -0.006134033203125, 'rewards/rejected': 0.0036605834029614925, 'rewards/accuracies': 0.3916666805744171, 'rewards/margins': -0.00979003868997097, 'logps/chosen': -359.6000061035156, 'logps/rejected': -145.5, 'logits/chosen': -6.171875, 'logits/rejected': -6.409375190734863, 'epoch': 0.01}
{'loss': 0.695, 'grad_norm': 358.5034484863281, 'learning_rate': 7.661822985468955e-09, 'rewards/chosen': 0.0052055357955396175, 'rewards/rejected': 0.0026229857467114925, 'rewards/accuracies': 0.3916666805744171, 'rewards/margins': 0.0025390624068677425, 'logps/chosen': -288.20001220703125, 'logps/rejected': -139.52499389648438, 'logits/chosen': -6.231249809265137, 'logits/rejected': -6.578125, 'epoch': 0.01}
{'loss': 0.6958, 'grad_norm': 28.174299240112305, 'learning_rate': 1.0303830911492733e-08, 'rewards/chosen': -0.0035690306685864925, 'rewards/rejected': 0.0059837340377271175, 'rewards/accuracies': 0.4000000059604645, 'rewards/margins': -0.00952758826315403, 'logps/chosen': -213.35000610351562, 'logps/rejected': -112.42500305175781, 'logits/chosen': -6.1875, 'logits/rejected': -6.621874809265137, 'epoch': 0.02}
{'loss': 0.6887, 'grad_norm': 31.871612548828125, 'learning_rate': 1.2945838837516512e-08, 'rewards/chosen': 0.013392639346420765, 'rewards/rejected': 0.00910339318215847, 'rewards/accuracies': 0.44999998807907104, 'rewards/margins': 0.0042785643599927425, 'logps/chosen': -382.45001220703125, 'logps/rejected': -152.10000610351562, 'logits/chosen': -6.262499809265137, 'logits/rejected': -6.496874809265137, 'epoch': 0.02}
{'loss': 0.7095, 'grad_norm': 439.72918701171875, 'learning_rate': 1.5587846763540292e-08, 'rewards/chosen': 0.006012344267219305, 'rewards/rejected': 0.015429687686264515, 'rewards/accuracies': 0.4000000059604645, 'rewards/margins': -0.009396362118422985, 'logps/chosen': -415.45001220703125, 'logps/rejected': -219.1750030517578, 'logits/chosen': -6.309374809265137, 'logits/rejected': -6.625, 'epoch': 0.03}
{'loss': 0.6923, 'grad_norm': 25.14885902404785, 'learning_rate': 1.8229854689564068e-08, 'rewards/chosen': 0.0004936218028888106, 'rewards/rejected': -0.0055255889892578125, 'rewards/accuracies': 0.40000003576278687, 'rewards/margins': 0.006068420596420765, 'logps/chosen': -284.29998779296875, 'logps/rejected': -158.1999969482422, 'logits/chosen': -6.315625190734863, 'logits/rejected': -6.462500095367432, 'epoch': 0.03}
{'loss': 0.6943, 'grad_norm': 45.17875289916992, 'learning_rate': 2.0871862615587847e-08, 'rewards/chosen': 0.00328826904296875, 'rewards/rejected': 0.001285552978515625, 'rewards/accuracies': 0.42500001192092896, 'rewards/margins': 0.0020301819313317537, 'logps/chosen': -264.70001220703125, 'logps/rejected': -135.6999969482422, 'logits/chosen': -6.371874809265137, 'logits/rejected': -6.587500095367432, 'epoch': 0.04}
{'loss': 0.6841, 'grad_norm': 185.75474548339844, 'learning_rate': 2.3513870541611623e-08, 'rewards/chosen': 0.011067199520766735, 'rewards/rejected': -0.005999756045639515, 'rewards/accuracies': 0.44999998807907104, 'rewards/margins': 0.01710815355181694, 'logps/chosen': -245.10000610351562, 'logps/rejected': -131.35000610351562, 'logits/chosen': -6.121874809265137, 'logits/rejected': -6.559374809265137, 'epoch': 0.04}
{'loss': 0.7232, 'grad_norm': 23.525196075439453, 'learning_rate': 2.61558784676354e-08, 'rewards/chosen': -0.0289764404296875, 'rewards/rejected': 0.012155246920883656, 'rewards/accuracies': 0.38333338499069214, 'rewards/margins': -0.04105682298541069, 'logps/chosen': -371.7749938964844, 'logps/rejected': -202.0, 'logits/chosen': -6.300000190734863, 'logits/rejected': -6.556250095367432, 'epoch': 0.05}
{'loss': 0.6837, 'grad_norm': 31.102622985839844, 'learning_rate': 2.8797886393659182e-08, 'rewards/chosen': 0.0264434814453125, 'rewards/rejected': -0.005610656924545765, 'rewards/accuracies': 0.3916666805744171, 'rewards/margins': 0.03191833570599556, 'logps/chosen': -317.625, 'logps/rejected': -197.4499969482422, 'logits/chosen': -6.446875095367432, 'logits/rejected': -6.581250190734863, 'epoch': 0.05}
{'loss': 0.7087, 'grad_norm': 35.080867767333984, 'learning_rate': 3.143989431968296e-08, 'rewards/chosen': -0.0042510987259447575, 'rewards/rejected': 0.01970520056784153, 'rewards/accuracies': 0.34166666865348816, 'rewards/margins': -0.023881912231445312, 'logps/chosen': -387.3500061035156, 'logps/rejected': -187.85000610351562, 'logits/chosen': -6.150000095367432, 'logits/rejected': -6.478125095367432, 'epoch': 0.06}
{'loss': 0.7123, 'grad_norm': 353.1505432128906, 'learning_rate': 3.408190224570674e-08, 'rewards/chosen': -0.0027984618209302425, 'rewards/rejected': 0.01825561560690403, 'rewards/accuracies': 0.40833336114883423, 'rewards/margins': -0.02114257775247097, 'logps/chosen': -403.20001220703125, 'logps/rejected': -193.8000030517578, 'logits/chosen': -6.221875190734863, 'logits/rejected': -6.550000190734863, 'epoch': 0.06}
{'loss': 0.6935, 'grad_norm': 33.07019805908203, 'learning_rate': 3.672391017173051e-08, 'rewards/chosen': 0.0005462646367959678, 'rewards/rejected': -0.0008697509765625, 'rewards/accuracies': 0.4583333432674408, 'rewards/margins': 0.0013916015159338713, 'logps/chosen': -102.9749984741211, 'logps/rejected': -74.0875015258789, 'logits/chosen': -6.525000095367432, 'logits/rejected': -6.690625190734863, 'epoch': 0.07}
{'loss': 0.6825, 'grad_norm': 193.40838623046875, 'learning_rate': 3.936591809775429e-08, 'rewards/chosen': 0.05832061916589737, 'rewards/rejected': -0.0013412475818768144, 'rewards/accuracies': 0.3916666805744171, 'rewards/margins': 0.059844207018613815, 'logps/chosen': -428.25, 'logps/rejected': -193.125, 'logits/chosen': -6.037499904632568, 'logits/rejected': -6.662499904632568, 'epoch': 0.07}
{'loss': 0.6965, 'grad_norm': 29.21986198425293, 'learning_rate': 4.2007926023778065e-08, 'rewards/chosen': 0.027679443359375, 'rewards/rejected': 0.028044890612363815, 'rewards/accuracies': 0.40833330154418945, 'rewards/margins': -0.0004070281866006553, 'logps/chosen': -374.0249938964844, 'logps/rejected': -121.75, 'logits/chosen': -6.203125, 'logits/rejected': -6.724999904632568, 'epoch': 0.08}
{'loss': 0.6787, 'grad_norm': 28.61341094970703, 'learning_rate': 4.464993394980185e-08, 'rewards/chosen': 0.05727844312787056, 'rewards/rejected': -0.0105743408203125, 'rewards/accuracies': 0.44166669249534607, 'rewards/margins': 0.06758423149585724, 'logps/chosen': -407.29998779296875, 'logps/rejected': -283.0, 'logits/chosen': -6.0625, 'logits/rejected': -6.356249809265137, 'epoch': 0.08}
{'loss': 0.6865, 'grad_norm': 41.40168380737305, 'learning_rate': 4.7291941875825624e-08, 'rewards/chosen': 0.06042175367474556, 'rewards/rejected': 0.022197436541318893, 'rewards/accuracies': 0.38333338499069214, 'rewards/margins': 0.03825988620519638, 'logps/chosen': -251.6999969482422, 'logps/rejected': -133.75, 'logits/chosen': -6.46875, 'logits/rejected': -6.775000095367432, 'epoch': 0.09}
{'loss': 0.6727, 'grad_norm': 60.52988052368164, 'learning_rate': 4.99339498018494e-08, 'rewards/chosen': 0.07569579780101776, 'rewards/rejected': 0.0031616210471838713, 'rewards/accuracies': 0.5083333253860474, 'rewards/margins': 0.07265625149011612, 'logps/chosen': -406.8999938964844, 'logps/rejected': -210.1750030517578, 'logits/chosen': -6.253125190734863, 'logits/rejected': -6.681250095367432, 'epoch': 0.09}
{'loss': 0.6846, 'grad_norm': 19.45417594909668, 'learning_rate': 5.2575957727873176e-08, 'rewards/chosen': 0.035710401833057404, 'rewards/rejected': 0.00231170654296875, 'rewards/accuracies': 0.4750000536441803, 'rewards/margins': 0.03341216966509819, 'logps/chosen': -275.8500061035156, 'logps/rejected': -121.6500015258789, 'logits/chosen': -6.449999809265137, 'logits/rejected': -6.643750190734863, 'epoch': 0.1}
{'loss': 0.6837, 'grad_norm': 19.82354736328125, 'learning_rate': 5.521796565389696e-08, 'rewards/chosen': 0.05761108547449112, 'rewards/rejected': 0.0077270506881177425, 'rewards/accuracies': 0.43333330750465393, 'rewards/margins': 0.04982147365808487, 'logps/chosen': -250.5500030517578, 'logps/rejected': -120.5250015258789, 'logits/chosen': -6.271874904632568, 'logits/rejected': -6.615624904632568, 'epoch': 0.1}
{'loss': 0.674, 'grad_norm': 28.819812774658203, 'learning_rate': 5.785997357992074e-08, 'rewards/chosen': 0.13227692246437073, 'rewards/rejected': 0.03659515455365181, 'rewards/accuracies': 0.4750000536441803, 'rewards/margins': 0.0952686294913292, 'logps/chosen': -326.04998779296875, 'logps/rejected': -177.1750030517578, 'logits/chosen': -6.243750095367432, 'logits/rejected': -6.796875, 'epoch': 0.11}
{'loss': 0.6526, 'grad_norm': 37.37928771972656, 'learning_rate': 6.050198150594451e-08, 'rewards/chosen': 0.2356363832950592, 'rewards/rejected': 0.03513336181640625, 'rewards/accuracies': 0.4749999940395355, 'rewards/margins': 0.20043334364891052, 'logps/chosen': -569.5999755859375, 'logps/rejected': -263.29998779296875, 'logits/chosen': -5.800000190734863, 'logits/rejected': -6.537499904632568, 'epoch': 0.11}
{'loss': 0.6693, 'grad_norm': 24.004655838012695, 'learning_rate': 6.314398943196829e-08, 'rewards/chosen': 0.14340361952781677, 'rewards/rejected': 0.0003143310605082661, 'rewards/accuracies': 0.5, 'rewards/margins': 0.1429603546857834, 'logps/chosen': -241.10000610351562, 'logps/rejected': -169.39999389648438, 'logits/chosen': -6.440625190734863, 'logits/rejected': -6.574999809265137, 'epoch': 0.12}
{'loss': 0.6769, 'grad_norm': 89.16780090332031, 'learning_rate': 6.578599735799208e-08, 'rewards/chosen': 0.20240478217601776, 'rewards/rejected': 0.07225189357995987, 'rewards/accuracies': 0.5583333373069763, 'rewards/margins': 0.13041992485523224, 'logps/chosen': -362.70001220703125, 'logps/rejected': -189.0500030517578, 'logits/chosen': -6.265625, 'logits/rejected': -6.571875095367432, 'epoch': 0.12}
{'loss': 0.6811, 'grad_norm': 78.0966796875, 'learning_rate': 6.842800528401584e-08, 'rewards/chosen': 0.06096496433019638, 'rewards/rejected': 0.02819061279296875, 'rewards/accuracies': 0.5666667222976685, 'rewards/margins': 0.032784271985292435, 'logps/chosen': -149.97500610351562, 'logps/rejected': -101.57499694824219, 'logits/chosen': -6.431250095367432, 'logits/rejected': -6.900000095367432, 'epoch': 0.13}
{'loss': 0.6867, 'grad_norm': 29.87420654296875, 'learning_rate': 7.107001321003963e-08, 'rewards/chosen': 0.26385802030563354, 'rewards/rejected': 0.09216614067554474, 'rewards/accuracies': 0.5166666507720947, 'rewards/margins': 0.17174577713012695, 'logps/chosen': -406.20001220703125, 'logps/rejected': -284.0, 'logits/chosen': -6.150000095367432, 'logits/rejected': -6.449999809265137, 'epoch': 0.13}
{'loss': 0.6614, 'grad_norm': 23.508621215820312, 'learning_rate': 7.37120211360634e-08, 'rewards/chosen': 0.256753534078598, 'rewards/rejected': -0.002838516142219305, 'rewards/accuracies': 0.5583333373069763, 'rewards/margins': 0.259918212890625, 'logps/chosen': -345.6499938964844, 'logps/rejected': -212.52499389648438, 'logits/chosen': -6.106249809265137, 'logits/rejected': -6.521874904632568, 'epoch': 0.14}
{'loss': 0.6552, 'grad_norm': 27.89920997619629, 'learning_rate': 7.635402906208718e-08, 'rewards/chosen': 0.37681275606155396, 'rewards/rejected': 0.06405945122241974, 'rewards/accuracies': 0.5416666269302368, 'rewards/margins': 0.31304931640625, 'logps/chosen': -399.54998779296875, 'logps/rejected': -214.35000610351562, 'logits/chosen': -6.125, 'logits/rejected': -6.603125095367432, 'epoch': 0.14}
{'loss': 0.6718, 'grad_norm': 42.13932800292969, 'learning_rate': 7.899603698811096e-08, 'rewards/chosen': 0.361196905374527, 'rewards/rejected': 0.08383115381002426, 'rewards/accuracies': 0.6166666746139526, 'rewards/margins': 0.2766403257846832, 'logps/chosen': -441.45001220703125, 'logps/rejected': -219.52499389648438, 'logits/chosen': -6.096875190734863, 'logits/rejected': -6.315625190734863, 'epoch': 0.15}
{'loss': 0.6565, 'grad_norm': 29.81025505065918, 'learning_rate': 8.163804491413475e-08, 'rewards/chosen': 0.2408294677734375, 'rewards/rejected': 0.01939239539206028, 'rewards/accuracies': 0.60833340883255, 'rewards/margins': 0.22172164916992188, 'logps/chosen': -279.3999938964844, 'logps/rejected': -152.75, 'logits/chosen': -6.337500095367432, 'logits/rejected': -6.599999904632568, 'epoch': 0.15}
{'loss': 0.6397, 'grad_norm': 27.045618057250977, 'learning_rate': 8.428005284015852e-08, 'rewards/chosen': 0.3227172791957855, 'rewards/rejected': 0.02326660230755806, 'rewards/accuracies': 0.6499999761581421, 'rewards/margins': 0.29951173067092896, 'logps/chosen': -350.8500061035156, 'logps/rejected': -163.375, 'logits/chosen': -6.184374809265137, 'logits/rejected': -6.393750190734863, 'epoch': 0.16}
{'loss': 0.6423, 'grad_norm': 35.20956039428711, 'learning_rate': 8.69220607661823e-08, 'rewards/chosen': 0.581311047077179, 'rewards/rejected': 0.0788726806640625, 'rewards/accuracies': 0.5833333730697632, 'rewards/margins': 0.502685546875, 'logps/chosen': -457.6000061035156, 'logps/rejected': -186.9499969482422, 'logits/chosen': -6.003125190734863, 'logits/rejected': -6.193749904632568, 'epoch': 0.16}
{'loss': 0.6577, 'grad_norm': 26.346349716186523, 'learning_rate': 8.956406869220607e-08, 'rewards/chosen': 0.15830078721046448, 'rewards/rejected': 0.009426879696547985, 'rewards/accuracies': 0.60833340883255, 'rewards/margins': 0.14930419623851776, 'logps/chosen': -174.5, 'logps/rejected': -112.26249694824219, 'logits/chosen': -6.390625, 'logits/rejected': -6.65625, 'epoch': 0.17}
{'loss': 0.667, 'grad_norm': 94.56242370605469, 'learning_rate': 9.220607661822985e-08, 'rewards/chosen': 0.3347412049770355, 'rewards/rejected': 0.09532012790441513, 'rewards/accuracies': 0.6666666865348816, 'rewards/margins': 0.23909302055835724, 'logps/chosen': -292.70001220703125, 'logps/rejected': -151.6750030517578, 'logits/chosen': -6.293749809265137, 'logits/rejected': -6.559374809265137, 'epoch': 0.17}
{'loss': 0.6298, 'grad_norm': 29.76880645751953, 'learning_rate': 9.484808454425363e-08, 'rewards/chosen': 0.633166491985321, 'rewards/rejected': 0.12957763671875, 'rewards/accuracies': 0.6833333373069763, 'rewards/margins': 0.5037475824356079, 'logps/chosen': -488.25, 'logps/rejected': -263.04998779296875, 'logits/chosen': -6.246874809265137, 'logits/rejected': -6.400000095367432, 'epoch': 0.18}
{'loss': 0.621, 'grad_norm': 36.735103607177734, 'learning_rate': 9.74900924702774e-08, 'rewards/chosen': 0.6788085699081421, 'rewards/rejected': 0.12574462592601776, 'rewards/accuracies': 0.7083333134651184, 'rewards/margins': 0.554003894329071, 'logps/chosen': -448.70001220703125, 'logps/rejected': -177.1999969482422, 'logits/chosen': -6.178124904632568, 'logits/rejected': -6.453125, 'epoch': 0.18}
{'loss': 0.6261, 'grad_norm': 20.982933044433594, 'learning_rate': 1.0013210039630118e-07, 'rewards/chosen': 0.511608898639679, 'rewards/rejected': 0.1699371337890625, 'rewards/accuracies': 0.6833333373069763, 'rewards/margins': 0.34143829345703125, 'logps/chosen': -347.54998779296875, 'logps/rejected': -214.875, 'logits/chosen': -6.278124809265137, 'logits/rejected': -6.715624809265137, 'epoch': 0.19}
{'loss': 0.6417, 'grad_norm': 24.775415420532227, 'learning_rate': 1.0277410832232495e-07, 'rewards/chosen': 0.47846680879592896, 'rewards/rejected': 0.12619705498218536, 'rewards/accuracies': 0.7416667342185974, 'rewards/margins': 0.3526855409145355, 'logps/chosen': -304.82501220703125, 'logps/rejected': -161.25, 'logits/chosen': -6.125, 'logits/rejected': -6.440625190734863, 'epoch': 0.19}
{'loss': 0.6502, 'grad_norm': 39.91080856323242, 'learning_rate': 1.0541611624834874e-07, 'rewards/chosen': 0.41142576932907104, 'rewards/rejected': 0.13729247450828552, 'rewards/accuracies': 0.6833333373069763, 'rewards/margins': 0.273764044046402, 'logps/chosen': -287.29998779296875, 'logps/rejected': -172.39999389648438, 'logits/chosen': -6.168749809265137, 'logits/rejected': -6.40625, 'epoch': 0.2}
{'loss': 0.6336, 'grad_norm': 23.978910446166992, 'learning_rate': 1.0805812417437252e-07, 'rewards/chosen': 0.92529296875, 'rewards/rejected': 0.29243773221969604, 'rewards/accuracies': 0.6750000715255737, 'rewards/margins': 0.632495105266571, 'logps/chosen': -486.3999938964844, 'logps/rejected': -298.45001220703125, 'logits/chosen': -6.071875095367432, 'logits/rejected': -5.971875190734863, 'epoch': 0.2}
{'loss': 0.609, 'grad_norm': 18.206483840942383, 'learning_rate': 1.1070013210039631e-07, 'rewards/chosen': 0.689648449420929, 'rewards/rejected': 0.11175642162561417, 'rewards/accuracies': 0.7333332896232605, 'rewards/margins': 0.5767822265625, 'logps/chosen': -406.3500061035156, 'logps/rejected': -196.89999389648438, 'logits/chosen': -6.206250190734863, 'logits/rejected': -6.696875095367432, 'epoch': 0.21}
{'loss': 0.6536, 'grad_norm': 50.81210708618164, 'learning_rate': 1.1334214002642006e-07, 'rewards/chosen': 0.20351561903953552, 'rewards/rejected': 0.038506317883729935, 'rewards/accuracies': 0.7333333492279053, 'rewards/margins': 0.16551360487937927, 'logps/chosen': -155.75, 'logps/rejected': -110.82499694824219, 'logits/chosen': -6.296875, 'logits/rejected': -6.515625, 'epoch': 0.21}
{'loss': 0.6525, 'grad_norm': 27.073469161987305, 'learning_rate': 1.1598414795244385e-07, 'rewards/chosen': 0.46003419160842896, 'rewards/rejected': 0.13164062798023224, 'rewards/accuracies': 0.6666666865348816, 'rewards/margins': 0.3278747498989105, 'logps/chosen': -265.04998779296875, 'logps/rejected': -162.02499389648438, 'logits/chosen': -6.384375095367432, 'logits/rejected': -6.378125190734863, 'epoch': 0.22}
{'loss': 0.632, 'grad_norm': 21.952611923217773, 'learning_rate': 1.1862615587846762e-07, 'rewards/chosen': 0.16196289658546448, 'rewards/rejected': 0.01933593675494194, 'rewards/accuracies': 0.7916666865348816, 'rewards/margins': 0.14246825873851776, 'logps/chosen': -104.5999984741211, 'logps/rejected': -55.82500076293945, 'logits/chosen': -6.543749809265137, 'logits/rejected': -6.684374809265137, 'epoch': 0.22}
{'loss': 0.6255, 'grad_norm': 22.839473724365234, 'learning_rate': 1.212681638044914e-07, 'rewards/chosen': 0.704052746295929, 'rewards/rejected': 0.26848143339157104, 'rewards/accuracies': 0.7333332896232605, 'rewards/margins': 0.43586426973342896, 'logps/chosen': -368.7749938964844, 'logps/rejected': -245.35000610351562, 'logits/chosen': -5.971875190734863, 'logits/rejected': -6.525000095367432, 'epoch': 0.23}
